timestamp,price,load1,pv1,load2,pv2,load3,pv3,split_role,is_warmup,segment_id,week_id,quarter
2016-01-01 06:45:00,0.01586,0.452248,0.0,1.144842,0.0,0.106442,0.0,train,False,0,-1,0
2016-01-01 07:00:00,0.01816,0.412922,0.0,1.026315,0.0,0.081232,0.0,train,False,0,-1,0
2016-01-01 07:15:00,0.01816,0.398876,0.0,1.0789471,0.0,0.14846,0.0,train,False,0,-1,0
2016-01-01 07:30:00,0.01816,0.376404,0.0,1.9395779,0.0,0.109244,0.0,train,False,0,-1,0
2016-01-01 07:45:00,0.01816,0.376404,0.0,2.176422,0.0,0.322128,0.0,train,False,0,-1,0
2016-01-01 08:00:00,0.01773,0.41854,0.0,1.321053,0.0,0.35014,0.0,train,False,0,-1,0
2016-01-01 08:15:00,0.01773,0.342696,0.0,1.3578961,0.0,0.5014,0.0,train,False,0,-1,0
2016-01-01 08:30:00,0.01773,0.328652,0.0,1.0789471,0.0,0.162464,0.0,train,False,0,-1,0
2016-01-01 08:45:00,0.01773,0.398876,0.0,0.950106,0.0,0.137254,0.0,train,False,0,-1,0
2016-01-01 09:00:00,0.01977,0.421348,0.0,1.147368,0.0,0.131652,0.0,train,False,0,-1,0
2016-01-01 09:15:00,0.01977,0.297752,0.0,1.0736849,0.0,0.17647,0.0,train,False,0,-1,0
2016-01-01 09:30:00,0.01977,0.356742,0.0,1.444842,0.0,0.159664,0.0,train,False,0,-1,0
2016-01-01 09:45:00,0.01977,0.356742,0.0,1.3658941,0.0,0.142858,0.0,train,False,0,-1,0
2016-01-01 10:00:00,0.02375,0.39045,0.0,1.442106,0.0,0.154062,0.0,train,False,0,-1,0
2016-01-01 10:15:00,0.02375,0.337078,0.0,1.821054,0.0,0.120448,0.0,train,False,0,-1,0
2016-01-01 10:30:00,0.02375,0.317416,0.0,1.605264,0.0,0.12605,0.0,train,False,0,-1,0
2016-01-01 10:45:00,0.02375,0.429776,0.0,1.6736851,0.0,0.103642,0.0,train,False,0,-1,0
2016-01-01 11:00:00,0.02603,0.410112,0.0,1.736841,0.0,0.10084,0.0,train,False,0,-1,0
2016-01-01 11:15:00,0.02603,0.83146,0.0,1.592211,0.0,0.103642,0.0,train,False,0,-1,0
2016-01-01 11:30:00,0.02603,1.132022,0.0,1.9764209,0.0,0.103642,0.0,train,False,0,-1,0
2016-01-01 11:45:00,0.02603,1.314606,0.0,1.8027359,0.0,0.109244,0.0,train,False,0,-1,0
2016-01-01 12:00:00,0.02706,1.205056,0.0,1.9473691,0.0,0.095238,0.0,train,False,0,-1,0
2016-01-01 12:15:00,0.02706,1.269662,0.0,1.9395779,0.0,0.12605,0.0,train,False,0,-1,0
2016-01-01 12:30:00,0.02706,1.050562,0.0,3.0,0.0,0.103642,0.0,train,False,0,-1,0
2016-01-01 12:45:00,0.02706,0.752808,0.0,2.636841,0.0,0.159664,0.0,train,False,0,-1,0
2016-01-01 13:00:00,0.02659,0.879214,0.0,2.060631,0.0,0.145658,0.0,train,False,0,-1,0
2016-01-01 13:15:00,0.02659,1.143258,0.0,1.5315781,0.0,0.280112,0.0,train,False,0,-1,0
2016-01-01 13:30:00,0.02659,1.716292,0.0,1.5027361,0.0,0.64986,0.0,train,False,0,-1,0
2016-01-01 13:45:00,0.02659,1.587078,0.0,1.263159,0.0,0.159664,0.0,train,False,0,-1,0
2016-01-01 14:00:00,0.025,0.929776,0.0,1.3315799,0.0,0.336134,0.0,train,False,0,-1,0
2016-01-01 14:15:00,0.025,1.783708,0.0,1.400001,0.0,0.591036,0.0,train,False,0,-1,0
2016-01-01 14:30:00,0.025,1.370786,0.0,1.184211,0.0,0.204482,0.0,train,False,0,-1,0
2016-01-01 14:45:00,0.025,1.117978,0.0,1.123788,0.0,0.355742,0.0,train,False,0,-1,0
2016-01-01 15:00:00,0.02443,1.27528,0.0,1.5027361,0.0,0.294118,0.0,train,False,0,-1,0
2016-01-01 15:15:00,0.02443,0.623596,0.0,1.550106,0.0,0.509804,0.0,train,False,0,-1,0
2016-01-01 15:30:00,0.02443,0.623596,0.0,1.250106,0.0,0.327732,0.0,train,False,0,-1,0
2016-01-01 15:45:00,0.02443,0.469102,0.0,1.41579,0.0,0.134454,0.0,train,False,0,-1,0
2016-01-01 16:00:00,0.02887,0.66854,0.0,1.455369,0.0,0.355742,0.0,train,False,0,-1,0
2016-01-01 16:15:00,0.02887,0.376404,0.0,1.123788,0.0,0.333334,0.0,train,False,0,-1,0
2016-01-01 16:30:00,0.02887,0.561798,0.0,1.042104,0.0,0.364146,0.0,train,False,0,-1,0
2016-01-01 16:45:00,0.02887,1.089888,0.0,1.257894,0.0,0.691876,0.0,train,False,0,-1,0
2016-01-01 17:00:00,0.03744,0.926966,0.0,1.347369,0.0,0.84874,0.0,train,False,0,-1,0
2016-01-01 17:15:00,0.03744,1.199438,0.0,1.373685,0.0,0.672268,0.0,train,False,0,-1,0
2016-01-01 17:30:00,0.03744,0.86236,0.0,1.7027369,0.0,0.932774,0.0,train,False,0,-1,0
2016-01-01 17:45:00,0.03744,1.162922,0.0,1.994736,0.0,1.207282,0.0,train,False,0,-1,0
2016-01-01 18:00:00,0.03741,0.603932,0.0,1.978947,0.0,0.42577,0.0,train,False,0,-1,0
2016-01-01 18:15:00,0.03741,1.188202,0.0,1.8185251,0.0,0.910364,0.0,train,False,0,-1,0
2016-01-01 18:30:00,0.03741,0.851124,0.0,1.707999,0.0,0.610644,0.0,train,False,0,-1,0
2016-01-01 18:45:00,0.03741,0.870786,0.0,2.023788,0.0,0.478992,0.0,train,False,0,-1,0
2016-01-01 19:00:00,0.03534,0.713484,0.0,1.9631579,0.0,0.408964,0.0,train,False,0,-1,0
2016-01-01 19:15:00,0.03534,0.5,0.0,1.771158,0.0,0.364146,0.0,train,False,0,-1,0
2016-01-01 19:30:00,0.03534,0.38764,0.0,1.7789459,0.0,0.52661,0.0,train,False,0,-1,0
2016-01-01 19:45:00,0.03534,0.879214,0.0,1.6395781,0.0,0.380952,0.0,train,False,0,-1,0
2016-01-01 20:00:00,0.03307,0.60955,0.0,1.608,0.0,0.535014,0.0,train,False,0,-1,0
2016-01-01 20:15:00,0.03307,0.573034,0.0,1.760631,0.0,0.336134,0.0,train,False,0,-1,0
2016-01-01 20:30:00,0.03307,0.63764,0.0,1.5315781,0.0,0.5014,0.0,train,False,0,-1,0
2016-01-01 20:45:00,0.03307,0.851124,0.0,1.7894729,0.0,0.42577,0.0,train,False,0,-1,0
2016-01-01 21:00:00,0.02952,0.561798,0.0,1.305264,0.0,0.294118,0.0,train,False,0,-1,0
2016-01-01 21:15:00,0.02952,0.480338,0.0,1.3448429,0.0,0.266106,0.0,train,False,0,-1,0
2016-01-01 21:30:00,0.02952,0.651686,0.0,1.2869459,0.0,0.260504,0.0,train,False,0,-1,0
2016-01-01 21:45:00,0.02952,0.620786,0.0,1.4736841,0.0,0.347338,0.0,train,False,0,-1,0
2016-01-01 22:00:00,0.0301,0.491574,0.0,1.5237899,0.0,0.296918,0.0,train,False,0,-1,0
2016-01-01 22:15:00,0.0301,0.544944,0.0,1.236843,0.0,0.308124,0.0,train,False,0,-1,0
2016-01-01 22:30:00,0.0301,0.379214,0.0,1.213263,0.0,0.428572,0.0,train,False,0,-1,0
2016-01-01 22:45:00,0.0301,0.297752,0.0,0.950106,0.0,0.369748,0.0,train,False,0,-1,0
2016-01-01 23:00:00,0.02457,0.323034,0.0,0.910527,0.0,0.282914,0.0,train,False,0,-1,0
2016-01-01 23:15:00,0.02457,0.297752,0.0,0.892212,0.0,0.327732,0.0,train,False,0,-1,0
2016-01-01 23:30:00,0.02457,0.376404,0.0,0.81579006,0.0,0.271708,0.0,train,False,0,-1,0
2016-01-01 23:45:00,0.02457,0.252808,0.0,0.860631,0.0,0.2493,0.0,train,False,0,-1,0
2016-01-02 00:00:00,0.0222,0.286516,0.0,0.805263,0.0,0.260504,0.0,train,False,0,-1,0
2016-01-02 00:15:00,0.0222,0.376404,0.0,0.676422,0.0,0.40056,0.0,train,False,0,-1,0
2016-01-02 00:30:00,0.0222,0.171348,0.0,0.763158,0.0,0.62745,0.0,train,False,0,-1,0
2016-01-02 00:45:00,0.0222,0.146068,0.0,0.68421,0.0,0.187676,0.0,train,False,0,-1,0
2016-01-02 01:00:00,0.01657,0.123596,0.0,0.613263,0.0,0.117648,0.0,train,False,0,-1,0
2016-01-02 01:15:00,0.01657,0.132022,0.0,0.618525,0.0,0.106442,0.0,train,False,0,-1,0
2016-01-02 01:30:00,0.01657,0.08146,0.0,0.626316,0.0,0.114846,0.0,train,False,0,-1,0
2016-01-02 01:45:00,0.01657,0.05618,0.0,0.46063197,0.0,0.109244,0.0,train,False,0,-1,0
2016-01-02 02:00:00,0.01535,0.050562,0.0,0.54210603,0.0,0.084034,0.0,train,False,0,-1,0
2016-01-02 02:15:00,0.01535,0.064606,0.0,0.608001,0.0,0.09804,0.0,train,False,0,-1,0
2016-01-02 02:30:00,0.01535,0.064606,0.0,0.544842,0.0,0.106442,0.0,train,False,0,-1,0
2016-01-02 02:45:00,0.01535,0.070224,0.0,0.544842,0.0,0.134454,0.0,train,False,0,-1,0
2016-01-02 03:00:00,0.01277,0.067416,0.0,0.560631,0.0,0.114846,0.0,train,False,0,-1,0
2016-01-02 03:15:00,0.01277,0.061798,0.0,0.560631,0.0,0.112044,0.0,train,False,0,-1,0
2016-01-02 03:30:00,0.01277,0.061798,0.0,0.49747497,0.0,0.103642,0.0,train,False,0,-1,0
2016-01-02 03:45:00,0.01277,0.058988,0.0,0.507999,0.0,0.106442,0.0,train,False,0,-1,0
2016-01-02 04:00:00,0.01127,0.067416,0.0,0.51852596,0.0,0.12605,0.0,train,False,0,-1,0
2016-01-02 04:15:00,0.01127,0.05337,0.0,0.43431598,0.0,0.106442,0.0,train,False,0,-1,0
2016-01-02 04:30:00,0.01127,0.05618,0.0,0.584211,0.0,0.081232,0.0,train,False,0,-1,0
2016-01-02 04:45:00,0.01127,0.039326,0.0,0.47115898,0.0,0.092436,0.0,train,False,0,-1,0
2016-01-02 05:00:00,0.01191,0.044944,0.0,0.557895,0.0,0.117648,0.0,train,False,0,-1,0
2016-01-02 05:15:00,0.01191,0.033708,0.0,0.642105,0.0,0.12325,0.0,train,False,0,-1,0
2016-01-02 05:30:00,0.01191,0.050562,0.0,0.594738,0.0,0.09804,0.0,train,False,0,-1,0
2016-01-02 05:45:00,0.01191,0.042134,0.0,0.647367,0.0,0.112044,0.0,train,False,0,-1,0
2016-01-02 06:00:00,0.01262,0.075842,0.0,0.51852596,0.0,0.10084,0.0,train,False,0,-1,0
2016-01-02 06:15:00,0.01262,0.373596,0.0,0.621054,0.0,0.156862,0.0,train,False,0,-1,0
2016-01-02 06:30:00,0.01262,0.466292,0.0,0.613263,0.0,0.092436,0.0,train,False,0,-1,0
2016-01-02 06:45:00,0.01262,0.41573,0.0,1.268421,0.0,0.092436,0.0,train,False,0,-1,0
2016-01-02 07:00:00,0.01383,0.44382,0.0,1.178946,0.0,0.09804,0.0,train,False,0,-1,0
2016-01-02 07:15:00,0.01383,0.41854,0.0,1.09221,0.0,0.145658,0.0,train,False,0,-1,0
2016-01-02 07:30:00,0.01383,0.356742,0.0,1.621053,0.0,0.333334,0.0,train,False,0,-1,0
2016-01-02 07:45:00,0.01383,0.348314,0.0,1.205262,0.0,0.677872,0.0,train,False,0,-1,0
2016-01-02 08:00:00,0.01612,0.494382,0.0,1.242105,0.0,0.344538,0.0,train,False,0,-1,0
2016-01-02 08:15:00,0.01612,0.280898,0.0,2.463159,0.8173382,0.280112,0.46996948,train,False,0,-1,0
2016-01-02 08:30:00,0.01612,0.396068,0.0,1.923789,1.6346765,0.394958,0.93993896,train,False,0,-1,0
2016-01-02 08:45:00,0.01612,0.463484,0.0,1.244841,2.452015,0.344538,1.4099085,train,False,0,-1,0
2016-01-02 09:00:00,0.01812,0.393258,0.0,1.281684,3.269353,0.168068,1.8798779,train,False,0,-1,0
2016-01-02 09:15:00,0.01812,0.429776,1.0663695,1.305264,3.1421473,0.22409,1.8067347,train,False,0,-1,0
2016-01-02 09:30:00,0.01812,0.570224,2.1327388,1.2157891,3.0149417,0.140056,1.7335916,train,False,0,-1,0
2016-01-02 09:45:00,0.01812,0.882022,3.1991084,1.184211,2.8877363,0.165266,1.6604483,train,False,0,-1,0
2016-01-02 10:00:00,0.01959,0.941012,4.2654777,1.39221,2.7605307,0.20168,1.5873052,train,False,0,-1,0
2016-01-02 10:15:00,0.01959,0.983146,4.3177667,2.26842,2.7172742,0.179272,1.5624326,train,False,0,-1,0
2016-01-02 10:30:00,0.01959,1.52809,4.3700557,2.410527,2.6740174,0.17367,1.5375601,train,False,0,-1,0
2016-01-02 10:45:00,0.01959,1.092696,4.4223447,1.526316,2.630761,0.190476,1.5126876,train,False,0,-1,0
2016-01-02 11:00:00,0.02107,1.05337,4.4746337,1.3263149,2.5875044,0.184874,1.487815,train,False,0,-1,0
2016-01-02 11:15:00,0.02107,0.52809,5.181629,1.155369,2.9268196,0.238096,1.6829213,train,False,0,-1,0
2016-01-02 11:30:00,0.02107,1.098314,5.888625,1.4869471,3.2661345,0.154062,1.8780273,train,False,0,-1,0
2016-01-02 11:45:00,0.02107,0.716292,6.5956216,1.197474,3.6054494,0.221288,2.0731335,train,False,0,-1,0
2016-01-02 12:00:00,0.02254,0.547752,7.3026175,1.121052,3.9447646,0.456582,2.2682397,train,False,0,-1,0
2016-01-02 12:15:00,0.02254,0.36236,7.3100924,1.471158,3.8605678,0.638656,2.2198265,train,False,0,-1,0
2016-01-02 12:30:00,0.02254,0.404494,7.317568,1.09221,3.776371,0.20168,2.1714132,train,False,0,-1,0
2016-01-02 12:45:00,0.02254,0.367978,7.3250437,1.289475,3.692174,0.344538,2.1230001,train,False,0,-1,0
2016-01-02 13:00:00,0.01979,0.564606,7.3325186,1.063158,3.607977,0.714286,2.0745869,train,False,0,-1,0
2016-01-02 13:15:00,0.01979,0.688202,7.5916734,1.1501039,3.5929704,0.408964,2.065958,train,False,0,-1,0
2016-01-02 13:30:00,0.01979,0.730338,7.850827,1.3368421,3.577964,0.327732,2.0573294,train,False,0,-1,0
2016-01-02 13:45:00,0.01979,0.960674,8.109982,1.7789459,3.5629573,0.492998,2.0487006,train,False,0,-1,0
2016-01-02 14:00:00,0.0169,0.91573,8.369136,1.297473,3.547951,0.677872,2.0400717,train,False,0,-1,0
2016-01-02 14:15:00,0.0169,1.047752,6.276852,0.918525,2.6609633,0.383754,1.5300539,train,False,0,-1,0
2016-01-02 14:30:00,0.0169,0.786516,4.184568,0.68421,1.7739755,0.296918,1.0200359,train,False,0,-1,0
2016-01-02 14:45:00,0.0169,0.814606,2.092284,1.0684199,0.88698775,0.27731,0.51001793,train,False,0,-1,0
2016-01-02 15:00:00,0.01697,0.764044,0.0,0.802737,0.0,0.27731,0.0,train,False,0,-1,0
2016-01-02 15:15:00,0.01697,1.092696,0.0,0.75263095,0.0,0.310924,0.0,train,False,0,-1,0
2016-01-02 15:30:00,0.01697,1.19663,0.0,0.78168297,0.0,0.271708,0.0,train,False,0,-1,0
2016-01-02 15:45:00,0.01697,1.27528,0.0,0.721053,0.0,0.305322,0.0,train,False,0,-1,0
2016-01-02 16:00:00,0.01925,1.320224,0.0,0.850104,0.0,0.240896,0.0,train,False,0,-1,0
2016-01-02 16:15:00,0.01925,0.61236,0.0,1.160631,0.0,0.366946,0.0,train,False,0,-1,0
2016-01-02 16:30:00,0.01925,0.36236,0.0,1.5080011,0.0,0.282914,0.0,train,False,0,-1,0
2016-01-02 16:45:00,0.01925,0.626404,0.0,1.2869459,0.0,0.380952,0.0,train,False,0,-1,0
2016-01-02 17:00:00,0.02801,1.337078,0.0,1.363158,0.0,0.355742,0.0,train,False,0,-1,0
2016-01-02 17:15:00,0.02801,0.674158,0.0,1.623789,0.0,0.361344,0.0,train,False,0,-1,0
2016-01-02 17:30:00,0.02801,0.615168,0.0,1.323789,0.0,0.389356,0.0,train,False,0,-1,0
2016-01-02 17:45:00,0.02801,0.702248,0.0,2.263158,0.0,0.322128,0.0,train,False,0,-1,0
2016-01-02 18:00:00,0.02836,0.432584,0.0,1.836843,0.0,0.27451,0.0,train,False,0,-1,0
2016-01-02 18:15:00,0.02836,0.839888,0.0,1.9185271,0.0,0.47339,0.0,train,False,0,-1,0
2016-01-02 18:30:00,0.02836,0.632022,0.0,1.5368431,0.0,0.162464,0.0,train,False,0,-1,0
2016-01-02 18:45:00,0.02836,1.039326,0.0,1.610526,0.0,0.316526,0.0,train,False,0,-1,0
2016-01-02 19:00:00,0.02656,1.005618,0.0,1.400001,0.0,0.305322,0.0,train,False,0,-1,0
2016-01-02 19:15:00,0.02656,0.69663,0.0,1.599999,0.0,0.358544,0.0,train,False,0,-1,0
2016-01-02 19:30:00,0.02656,0.587078,0.0,1.684212,0.0,0.67507,0.0,train,False,0,-1,0
2016-01-02 19:45:00,0.02656,1.064606,0.0,1.542105,0.0,0.459384,0.0,train,False,0,-1,0
2016-01-02 20:00:00,0.01738,0.550562,0.0,1.571157,0.0,0.369748,0.0,train,False,0,-1,0
2016-01-02 20:15:00,0.01738,0.573034,0.0,1.423788,0.0,0.327732,0.0,train,False,0,-1,0
2016-01-02 20:30:00,0.01738,0.35955,0.0,1.599999,0.0,0.333334,0.0,train,False,0,-1,0
2016-01-02 20:45:00,0.01738,0.393258,0.0,1.423788,0.0,0.319328,0.0,train,False,0,-1,0
2016-01-02 21:00:00,0.01583,0.533708,0.0,1.5237899,0.0,0.266106,0.0,train,False,0,-1,0
2016-01-02 21:15:00,0.01583,0.620786,0.0,1.457895,0.0,0.380952,0.0,train,False,0,-1,0
2016-01-02 21:30:00,0.01583,0.539326,0.0,1.6421039,0.0,0.22689,0.0,train,False,0,-1,0
2016-01-02 21:45:00,0.01583,0.258426,0.0,1.429053,0.0,0.338936,0.0,train,False,0,-1,0
2016-01-02 22:00:00,0.01697,0.651686,0.0,1.163157,0.0,0.302522,0.0,train,False,0,-1,0
2016-01-02 22:15:00,0.01697,0.33427,0.0,0.82378805,0.0,0.260504,0.0,train,False,0,-1,0
2016-01-02 22:30:00,0.01697,0.176966,0.0,0.78168297,0.0,0.260504,0.0,train,False,0,-1,0
2016-01-02 22:45:00,0.01697,0.252808,0.0,0.776421,0.0,0.268908,0.0,train,False,0,-1,0
2016-01-02 23:00:00,0.01531,0.314606,0.0,0.73158,0.0,0.282914,0.0,train,False,0,-1,0
2016-01-02 23:15:00,0.01531,0.174158,0.0,0.697473,0.0,0.310924,0.0,train,False,0,-1,0
2016-01-02 23:30:00,0.01531,0.134832,0.0,0.69221103,0.0,0.39776,0.0,train,False,0,-1,0
2016-01-02 23:45:00,0.01531,0.148876,0.0,0.560631,0.0,0.282914,0.0,train,False,0,-1,0
2016-01-03 00:00:00,0.00699,0.13764,0.0,0.60526204,0.0,0.352942,0.0,train,False,0,-1,0
2016-01-03 00:15:00,0.00699,0.148876,0.0,0.555369,0.0,0.20168,0.0,train,False,0,-1,0
2016-01-03 00:30:00,0.00699,0.162922,0.0,0.615789,0.0,0.196078,0.0,train,False,0,-1,0
2016-01-03 00:45:00,0.00699,0.075842,0.0,0.49747497,0.0,0.184874,0.0,train,False,0,-1,0
2016-01-03 01:00:00,-1e-05,0.075842,0.0,0.555369,0.0,0.170868,0.0,train,False,0,-1,0
2016-01-03 01:15:00,-1e-05,0.067416,0.0,0.571158,0.0,0.168068,0.0,train,False,0,-1,0
2016-01-03 01:30:00,-1e-05,0.064606,0.0,0.523788,0.0,0.20168,0.0,train,False,0,-1,0
2016-01-03 01:45:00,-1e-05,0.050562,0.0,0.644841,0.0,0.168068,0.0,train,False,0,-1,0
2016-01-03 02:00:00,0.00023,0.061798,0.0,0.58694696,0.0,0.210084,0.0,train,False,0,-1,0
2016-01-03 02:15:00,0.00023,0.075842,0.0,0.51579,0.0,0.170868,0.0,train,False,0,-1,0
2016-01-03 02:30:00,0.00023,0.073034,0.0,0.565896,0.0,0.196078,0.0,train,False,0,-1,0
2016-01-03 02:45:00,0.00023,0.067416,0.0,0.53958,0.0,0.179272,0.0,train,False,0,-1,0
2016-01-03 03:00:00,0.00451,0.067416,0.0,0.41326198,0.0,0.131652,0.0,train,False,0,-1,0
2016-01-03 03:15:00,0.00451,0.030898,0.0,0.544842,0.0,0.117648,0.0,train,False,0,-1,0
2016-01-03 03:30:00,0.00451,0.047752,0.0,0.534315,0.0,0.128852,0.0,train,False,0,-1,0
2016-01-03 03:45:00,0.00451,0.039326,0.0,0.40273803,0.0,0.134454,0.0,train,False,0,-1,0
2016-01-03 04:00:00,0.00412,0.042134,0.0,0.523788,0.0,0.12325,0.0,train,False,0,-1,0
2016-01-03 04:15:00,0.00412,0.047752,0.0,0.550104,0.0,0.117648,0.0,train,False,0,-1,0
2016-01-03 04:30:00,0.00412,0.05337,0.0,0.46063197,0.0,0.114846,0.0,train,False,0,-1,0
2016-01-03 04:45:00,0.00412,0.064606,0.0,0.502737,0.0,0.128852,0.0,train,False,0,-1,0
2016-01-03 05:00:00,0.00676,0.098314,0.0,0.563157,0.0,0.128852,0.0,train,False,0,-1,0
2016-01-03 05:15:00,0.00676,0.129214,0.0,0.505263,0.0,0.12325,0.0,train,False,0,-1,0
2016-01-03 05:30:00,0.00676,0.044944,0.0,0.608001,0.0,0.134454,0.0,train,False,0,-1,0
2016-01-03 05:45:00,0.00676,0.08427,0.0,0.54210603,0.0,0.114846,0.0,train,False,0,-1,0
2016-01-03 06:00:00,0.00075,0.179776,0.0,0.568422,0.0,0.114846,0.0,train,False,0,-1,0
2016-01-03 06:15:00,0.00075,0.469102,0.0,0.581685,0.0,0.128852,0.0,train,False,0,-1,0
2016-01-03 06:30:00,0.00075,0.58146,0.0,1.118526,0.0,0.162464,0.0,train,False,0,-1,0
2016-01-03 06:45:00,0.00075,0.404494,0.0,1.1368409,0.0,0.15126,0.0,train,False,0,-1,0
2016-01-03 07:00:00,0.00427,0.449438,0.0,1.247367,0.0,0.12325,0.0,train,False,0,-1,0
2016-01-03 07:15:00,0.00427,0.373596,0.0,1.065894,0.0,0.190476,0.0,train,False,0,-1,0
2016-01-03 07:30:00,0.00427,0.33427,0.0,1.036842,0.0,0.40056,0.0,train,False,0,-1,0
2016-01-03 07:45:00,0.00427,0.460674,0.0,1.086948,0.0,0.535014,0.0,train,False,0,-1,0
2016-01-03 08:00:00,0.00911,0.396068,0.0,1.0684199,0.0,0.184874,0.0,train,False,0,-1,0
2016-01-03 08:15:00,0.00911,0.342696,1.1081368,1.005264,0.9429235,0.218488,0.542181,train,False,0,-1,0
2016-01-03 08:30:00,0.00911,0.351124,2.2162735,0.918525,1.885847,0.212886,1.084362,train,False,0,-1,0
2016-01-03 08:45:00,0.00911,0.412922,3.3244102,0.92379,2.8287706,0.159664,1.626543,train,False,0,-1,0
2016-01-03 09:00:00,0.01592,0.452248,4.432547,0.86315703,3.771694,0.159664,2.168724,train,False,0,-1,0
2016-01-03 09:15:00,0.01592,0.323034,4.3822217,0.97115695,3.5098271,0.140056,2.0181506,train,False,0,-1,0
2016-01-03 09:30:00,0.01592,0.629214,4.3318963,0.939579,3.2479606,0.266106,1.8675773,train,False,0,-1,0
2016-01-03 09:45:00,0.01592,0.848314,4.281571,0.97642195,2.9860935,0.728292,1.7170037,train,False,0,-1,0
2016-01-03 10:00:00,0.01706,0.674158,4.2312455,2.078946,2.7242267,0.316526,1.5664303,train,False,0,-1,0
2016-01-03 10:15:00,0.01706,0.772472,3.173434,2.1421049,2.04317,0.165266,1.1748228,train,False,0,-1,0
2016-01-03 10:30:00,0.01706,0.688202,2.1156228,2.01579,1.3621134,0.145658,0.78321517,train,False,0,-1,0
2016-01-03 10:45:00,0.01706,0.828652,1.0578114,1.629054,0.6810567,0.20168,0.39160758,train,False,0,-1,0
2016-01-03 11:00:00,0.01928,0.769662,0.0,1.426317,0.0,0.17647,0.0,train,False,0,-1,0
2016-01-03 11:15:00,0.01928,0.783708,0.0,1.242105,0.0,0.14846,0.0,train,False,0,-1,0
2016-01-03 11:30:00,0.01928,0.924158,0.0,0.96842104,0.0,0.165266,0.0,train,False,0,-1,0
2016-01-03 11:45:00,0.01928,1.202248,0.0,1.047369,0.0,0.310924,0.0,train,False,0,-1,0
2016-01-03 12:00:00,0.02025,0.676966,0.0,0.95789397,0.0,0.761904,0.0,train,False,0,-1,0
2016-01-03 12:15:00,0.02025,0.716292,0.0,0.842106,0.0,0.666666,0.0,train,False,0,-1,0
2016-01-03 12:30:00,0.02025,0.466292,0.0,0.92379,0.0,0.563026,0.0,train,False,0,-1,0
